player_id,year,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_pct,_3P,_3PA,_3P_pct,_2P,_2PA,_2P_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
pippesc02,2024,306.0,Scotty Pippen Jr.,23.0,MEM,PG,21.0,16.0,527.0,100.0,203.0,0.493,30.0,72.0,0.417,70.0,131.0,0.534,0.567,41.0,55.0,0.745,22.0,45.0,67.0,98.0,36.0,10.0,56.0,60.0,271.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
weslebl01,2024,307.0,Blake Wesley,20.0,SAS,SG,61.0,3.0,876.0,102.0,215.0,0.474,12.0,55.0,0.218,90.0,160.0,0.563,0.502,52.0,78.0,0.667,18.0,76.0,94.0,166.0,29.0,9.0,55.0,89.0,268.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
tateja01,2024,308.0,Jae'Sean Tate,28.0,HOU,SF,65.0,9.0,1031.0,108.0,229.0,0.472,23.0,77.0,0.299,85.0,152.0,0.559,0.522,26.0,39.0,0.667,61.0,136.0,197.0,64.0,42.0,15.0,37.0,137.0,265.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
reddica01,2024,309.0,Cam Reddish,24.0,LAL,SF,48.0,26.0,984.0,91.0,234.0,0.389,37.0,110.0,0.336,54.0,124.0,0.435,0.468,41.0,54.0,0.759,27.0,72.0,99.0,48.0,47.0,14.0,31.0,64.0,260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hylanbo01,2024,310.0,Bones Hyland,23.0,LAC,PG,37.0,5.0,540.0,97.0,251.0,0.386,44.0,135.0,0.326,53.0,116.0,0.457,0.474,18.0,23.0,0.783,5.0,50.0,55.0,93.0,26.0,4.0,44.0,51.0,256.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bambamo01,2024,311.0,Mo Bamba,25.0,PHI,C,57.0,17.0,740.0,97.0,198.0,0.49,25.0,64.0,0.391,72.0,134.0,0.537,0.553,34.0,50.0,0.68,77.0,161.0,238.0,41.0,22.0,60.0,39.0,101.0,253.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
houstca01,2024,312.0,Caleb Houstan,21.0,ORL,SF,59.0,13.0,815.0,80.0,206.0,0.388,72.0,193.0,0.373,8.0,13.0,0.615,0.563,21.0,26.0,0.808,28.0,56.0,84.0,29.0,15.0,4.0,16.0,61.0,253.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
greenaj01,2024,313.0,A.J. Green,24.0,MIL,SG,56.0,0.0,614.0,83.0,196.0,0.423,69.0,169.0,0.408,14.0,27.0,0.519,0.599,17.0,19.0,0.895,9.0,55.0,64.0,30.0,9.0,4.0,12.0,49.0,252.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sheppbe01,2024,314.0,Ben Sheppard,22.0,IND,SG,57.0,1.0,814.0,90.0,229.0,0.393,49.0,156.0,0.314,41.0,73.0,0.562,0.5,23.0,26.0,0.885,15.0,74.0,89.0,53.0,33.0,2.0,15.0,88.0,252.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
butleja02,2024,315.0,Jared Butler,23.0,WAS,SG,40.0,0.0,566.0,98.0,201.0,0.488,24.0,78.0,0.308,74.0,123.0,0.602,0.547,31.0,36.0,0.861,9.0,49.0,58.0,126.0,29.0,8.0,50.0,58.0,251.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
browntr01,2024,316.0,Troy Brown Jr.,24.0,2TM,SF,59.0,15.0,827.0,84.0,226.0,0.372,47.0,141.0,0.333,37.0,85.0,0.435,0.476,32.0,37.0,0.865,25.0,119.0,144.0,60.0,24.0,3.0,30.0,42.0,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
browntr01,2024,316.0,Troy Brown Jr.,24.0,MIN,SF,37.0,3.0,410.0,52.0,118.0,0.441,31.0,84.0,0.369,21.0,34.0,0.618,0.572,19.0,22.0,0.864,14.0,58.0,72.0,35.0,8.0,2.0,18.0,26.0,154.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
browntr01,2024,316.0,Troy Brown Jr.,24.0,DET,SF,22.0,12.0,417.0,32.0,108.0,0.296,16.0,57.0,0.281,16.0,51.0,0.314,0.37,13.0,15.0,0.867,11.0,61.0,72.0,25.0,16.0,1.0,12.0,16.0,93.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
plumlma01,2024,317.0,Mason Plumlee,33.0,LAC,C,46.0,11.0,674.0,87.0,153.0,0.569,0.0,6.0,0.0,87.0,147.0,0.592,0.569,70.0,99.0,0.707,60.0,174.0,234.0,55.0,14.0,17.0,36.0,68.0,244.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
willima07,2024,318.0,Mark Williams,22.0,CHO,C,19.0,19.0,508.0,98.0,151.0,0.649,0.0,0.0,,98.0,151.0,0.649,0.649,46.0,64.0,0.719,76.0,108.0,184.0,22.0,16.0,20.0,17.0,50.0,242.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sensabr01,2024,319.0,Brice Sensabaugh,20.0,UTA,SF,32.0,11.0,584.0,85.0,218.0,0.39,34.0,115.0,0.296,51.0,103.0,0.495,0.468,37.0,41.0,0.902,16.0,86.0,102.0,55.0,13.0,6.0,47.0,43.0,241.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
paytoga02,2024,320.0,Gary Payton II,31.0,GSW,SG,44.0,0.0,680.0,103.0,183.0,0.563,20.0,55.0,0.364,83.0,128.0,0.648,0.617,14.0,23.0,0.609,46.0,67.0,113.0,48.0,39.0,18.0,27.0,77.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
konchjo01,2024,321.0,John Konchar,27.0,MEM,SF,55.0,23.0,1173.0,88.0,208.0,0.423,38.0,120.0,0.317,50.0,88.0,0.568,0.514,21.0,25.0,0.84,72.0,185.0,257.0,110.0,51.0,51.0,46.0,76.0,235.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
holidju01,2024,322.0,Justin Holiday,34.0,DEN,SG,58.0,9.0,862.0,88.0,194.0,0.454,55.0,136.0,0.404,33.0,58.0,0.569,0.595,3.0,4.0,0.75,9.0,62.0,71.0,67.0,36.0,9.0,14.0,69.0,234.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
duartch01,2024,323.0,Chris Duarte,26.0,SAC,SF,59.0,11.0,719.0,80.0,210.0,0.381,44.0,127.0,0.346,36.0,83.0,0.434,0.486,26.0,33.0,0.788,26.0,80.0,106.0,44.0,28.0,8.0,26.0,80.0,230.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
strawju01,2024,324.0,Julian Strawther,21.0,DEN,SF,50.0,0.0,545.0,82.0,222.0,0.369,41.0,138.0,0.297,41.0,84.0,0.488,0.462,22.0,31.0,0.71,5.0,56.0,61.0,47.0,17.0,7.0,23.0,54.0,227.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
moranja01,2024,325.0,Ja Morant,24.0,MEM,PG,9.0,9.0,318.0,80.0,170.0,0.471,14.0,51.0,0.275,66.0,119.0,0.555,0.512,52.0,64.0,0.813,6.0,44.0,50.0,73.0,7.0,5.0,27.0,19.0,226.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
curryse01,2024,326.0,Seth Curry,33.0,2TM,SG,44.0,4.0,616.0,80.0,204.0,0.392,38.0,108.0,0.352,42.0,96.0,0.438,0.485,28.0,31.0,0.903,18.0,50.0,68.0,44.0,22.0,6.0,21.0,39.0,226.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
curryse01,2024,326.0,Seth Curry,33.0,DAL,SG,36.0,3.0,457.0,54.0,145.0,0.372,29.0,80.0,0.363,25.0,65.0,0.385,0.472,17.0,19.0,0.895,15.0,37.0,52.0,30.0,17.0,3.0,16.0,32.0,154.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
curryse01,2024,326.0,Seth Curry,33.0,CHO,SG,8.0,1.0,159.0,26.0,59.0,0.441,9.0,28.0,0.321,17.0,31.0,0.548,0.517,11.0,12.0,0.917,3.0,13.0,16.0,14.0,5.0,3.0,5.0,7.0,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
vezenal01,2024,327.0,Sasha Vezenkov,28.0,SAC,PF,42.0,0.0,511.0,84.0,191.0,0.44,45.0,120.0,0.375,39.0,71.0,0.549,0.558,12.0,15.0,0.8,30.0,66.0,96.0,19.0,20.0,7.0,12.0,42.0,225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
martike04,2024,328.0,KJ Martin,23.0,2TM,SF,60.0,2.0,746.0,97.0,181.0,0.536,8.0,28.0,0.286,89.0,153.0,0.582,0.558,22.0,41.0,0.537,41.0,90.0,131.0,51.0,22.0,12.0,32.0,100.0,224.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
martike04,2024,328.0,KJ Martin,23.0,LAC,SF,2.0,0.0,31.0,4.0,10.0,0.4,1.0,5.0,0.2,3.0,5.0,0.6,0.45,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
martike04,2024,328.0,KJ Martin,23.0,PHI,SF,58.0,2.0,715.0,93.0,171.0,0.544,7.0,23.0,0.304,86.0,148.0,0.581,0.564,21.0,39.0,0.538,40.0,88.0,128.0,50.0,20.0,11.0,30.0,97.0,214.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bolbo01,2024,329.0,Bol Bol,24.0,PHO,PF,43.0,0.0,469.0,93.0,151.0,0.616,22.0,52.0,0.423,71.0,99.0,0.717,0.689,15.0,19.0,0.789,32.0,105.0,137.0,17.0,10.0,25.0,19.0,42.0,223.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
knoxke01,2024,330.0,Kevin Knox,24.0,DET,SF,31.0,11.0,560.0,86.0,186.0,0.462,31.0,94.0,0.33,55.0,92.0,0.598,0.546,20.0,22.0,0.909,18.0,57.0,75.0,23.0,13.0,7.0,22.0,50.0,223.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
yurtsom01,2024,331.0,Omer Yurtseven,25.0,UTA,C,48.0,12.0,545.0,99.0,184.0,0.538,5.0,24.0,0.208,94.0,160.0,0.588,0.552,19.0,28.0,0.679,72.0,136.0,208.0,29.0,8.0,18.0,37.0,52.0,222.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,332.0,Evan Fournier,31.0,2TM,SG,32.0,0.0,580.0,79.0,221.0,0.357,33.0,130.0,0.254,46.0,91.0,0.505,0.432,29.0,36.0,0.806,5.0,53.0,58.0,48.0,29.0,7.0,21.0,48.0,220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,332.0,Evan Fournier,31.0,NYK,SG,3.0,0.0,39.0,4.0,20.0,0.2,2.0,15.0,0.133,2.0,5.0,0.4,0.25,2.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,332.0,Evan Fournier,31.0,DET,SG,29.0,0.0,541.0,75.0,201.0,0.373,31.0,115.0,0.27,44.0,86.0,0.512,0.45,27.0,34.0,0.794,5.0,49.0,54.0,45.0,25.0,7.0,20.0,44.0,208.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bryanth01,2024,333.0,Thomas Bryant,26.0,MIA,C,38.0,4.0,441.0,86.0,149.0,0.577,4.0,22.0,0.182,82.0,127.0,0.646,0.591,41.0,47.0,0.872,40.0,101.0,141.0,23.0,10.0,16.0,21.0,46.0,217.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,334.0,Shake Milton,27.0,3TM,SG,48.0,0.0,581.0,79.0,195.0,0.405,18.0,64.0,0.281,61.0,131.0,0.466,0.451,40.0,49.0,0.816,14.0,61.0,75.0,60.0,19.0,6.0,31.0,54.0,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,334.0,Shake Milton,27.0,MIN,SG,38.0,0.0,491.0,64.0,160.0,0.4,14.0,53.0,0.264,50.0,107.0,0.467,0.444,36.0,44.0,0.818,7.0,44.0,51.0,50.0,16.0,5.0,28.0,44.0,178.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,334.0,Shake Milton,27.0,DET,SG,4.0,0.0,63.0,11.0,26.0,0.423,3.0,9.0,0.333,8.0,17.0,0.471,0.481,2.0,3.0,0.667,7.0,11.0,18.0,6.0,2.0,1.0,3.0,3.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,334.0,Shake Milton,27.0,NYK,SG,6.0,0.0,27.0,4.0,9.0,0.444,1.0,2.0,0.5,3.0,7.0,0.429,0.5,2.0,2.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,0.0,7.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
easonta01,2024,335.0,Tari Eason,22.0,HOU,PF,22.0,0.0,480.0,88.0,189.0,0.466,18.0,50.0,0.36,70.0,139.0,0.504,0.513,21.0,33.0,0.636,46.0,107.0,153.0,27.0,31.0,19.0,20.0,51.0,215.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wilsoja03,2024,336.0,Jalen Wilson,23.0,BRK,PF,43.0,3.0,664.0,76.0,179.0,0.425,24.0,74.0,0.324,52.0,105.0,0.495,0.492,38.0,46.0,0.826,47.0,84.0,131.0,45.0,11.0,4.0,19.0,48.0,214.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
beaucma01,2024,337.0,MarJon Beauchamp,23.0,MIL,SF,48.0,1.0,608.0,81.0,166.0,0.488,30.0,75.0,0.4,51.0,91.0,0.56,0.578,19.0,28.0,0.679,22.0,77.0,99.0,31.0,13.0,7.0,27.0,54.0,211.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
martico01,2024,338.0,Cody Martin,28.0,CHO,SF,28.0,22.0,753.0,82.0,215.0,0.381,27.0,86.0,0.314,55.0,129.0,0.426,0.444,20.0,33.0,0.606,19.0,90.0,109.0,104.0,32.0,18.0,44.0,48.0,211.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2024,339.0,Delon Wright,31.0,2TM,PG,47.0,1.0,742.0,74.0,188.0,0.394,25.0,68.0,0.368,49.0,120.0,0.408,0.46,37.0,45.0,0.822,19.0,67.0,86.0,119.0,54.0,11.0,14.0,32.0,210.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2024,339.0,Delon Wright,31.0,WAS,PG,33.0,0.0,456.0,48.0,122.0,0.393,14.0,38.0,0.368,34.0,84.0,0.405,0.451,24.0,29.0,0.828,13.0,46.0,59.0,82.0,35.0,8.0,11.0,22.0,134.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2024,339.0,Delon Wright,31.0,MIA,PG,14.0,1.0,286.0,26.0,66.0,0.394,11.0,30.0,0.367,15.0,36.0,0.417,0.477,13.0,16.0,0.813,6.0,21.0,27.0,37.0,19.0,3.0,3.0,10.0,76.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
poweldw01,2024,340.0,Dwight Powell,32.0,DAL,C,63.0,9.0,836.0,72.0,106.0,0.679,1.0,3.0,0.333,71.0,103.0,0.689,0.684,63.0,89.0,0.708,97.0,117.0,214.0,84.0,26.0,20.0,32.0,113.0,208.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
omorueu01,2024,341.0,Eugene Omoruyi,26.0,WAS,SF,43.0,0.0,393.0,81.0,167.0,0.485,13.0,46.0,0.283,68.0,121.0,0.562,0.524,32.0,49.0,0.653,35.0,50.0,85.0,35.0,27.0,5.0,21.0,62.0,207.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brissos01,2024,342.0,Oshae Brissett,25.0,BOS,SF,55.0,1.0,630.0,68.0,153.0,0.444,15.0,55.0,0.273,53.0,98.0,0.541,0.493,50.0,83.0,0.602,61.0,99.0,160.0,44.0,19.0,8.0,20.0,54.0,201.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
thorjt01,2024,343.0,JT Thor,21.0,CHO,PF,63.0,3.0,781.0,80.0,183.0,0.437,28.0,81.0,0.346,52.0,102.0,0.51,0.514,11.0,20.0,0.55,43.0,103.0,146.0,29.0,11.0,27.0,15.0,60.0,199.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,344.0,Richaun Holmes,30.0,2TM,C,40.0,10.0,555.0,82.0,147.0,0.558,1.0,3.0,0.333,81.0,144.0,0.563,0.561,34.0,47.0,0.723,71.0,111.0,182.0,25.0,11.0,19.0,24.0,74.0,199.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,344.0,Richaun Holmes,30.0,DAL,C,23.0,2.0,237.0,33.0,59.0,0.559,0.0,0.0,,33.0,59.0,0.559,0.559,12.0,21.0,0.571,33.0,45.0,78.0,15.0,3.0,9.0,12.0,33.0,78.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,344.0,Richaun Holmes,30.0,WAS,PF,17.0,8.0,318.0,49.0,88.0,0.557,1.0,3.0,0.333,48.0,85.0,0.565,0.563,22.0,26.0,0.846,38.0,66.0,104.0,10.0,8.0,10.0,12.0,41.0,121.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bateske01,2024,345.0,Keita Bates-Diop,28.0,2TM,SF,53.0,8.0,665.0,72.0,166.0,0.434,21.0,69.0,0.304,51.0,97.0,0.526,0.497,32.0,42.0,0.762,31.0,79.0,110.0,38.0,25.0,22.0,15.0,35.0,197.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bateske01,2024,345.0,Keita Bates-Diop,28.0,PHO,SF,39.0,8.0,597.0,64.0,150.0,0.427,20.0,64.0,0.313,44.0,86.0,0.512,0.493,26.0,36.0,0.722,30.0,71.0,101.0,34.0,22.0,20.0,13.0,33.0,174.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bateske01,2024,345.0,Keita Bates-Diop,28.0,BRK,SF,14.0,0.0,68.0,8.0,16.0,0.5,1.0,5.0,0.2,7.0,11.0,0.636,0.531,6.0,6.0,1.0,1.0,8.0,9.0,4.0,3.0,2.0,2.0,2.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mclaujo01,2024,346.0,Jordan McLaughlin,27.0,MIN,PG,56.0,0.0,626.0,70.0,145.0,0.483,42.0,89.0,0.472,28.0,56.0,0.5,0.628,13.0,18.0,0.722,18.0,54.0,72.0,110.0,35.0,7.0,19.0,31.0,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
klebima01,2024,347.0,Maxi Kleber,32.0,DAL,C,43.0,7.0,871.0,63.0,146.0,0.432,32.0,92.0,0.348,31.0,54.0,0.574,0.541,33.0,47.0,0.702,30.0,113.0,143.0,68.0,17.0,30.0,28.0,79.0,191.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rosede01,2024,348.0,Derrick Rose,35.0,MEM,PG,24.0,7.0,399.0,76.0,165.0,0.461,15.0,41.0,0.366,61.0,124.0,0.492,0.506,24.0,27.0,0.889,7.0,38.0,45.0,78.0,8.0,2.0,31.0,21.0,191.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mamuksa01,2024,349.0,Sandro Mamukelashvili,24.0,SAS,C,46.0,5.0,451.0,73.0,155.0,0.471,19.0,64.0,0.297,54.0,91.0,0.593,0.532,25.0,34.0,0.735,45.0,102.0,147.0,49.0,7.0,12.0,19.0,35.0,190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gillan01,2024,350.0,Anthony Gill,31.0,WAS,PF,50.0,3.0,466.0,75.0,160.0,0.469,10.0,41.0,0.244,65.0,119.0,0.546,0.5,29.0,36.0,0.806,37.0,57.0,94.0,34.0,13.0,11.0,23.0,48.0,189.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
nnajize01,2024,351.0,Zeke Nnaji,23.0,DEN,PF,58.0,0.0,576.0,69.0,149.0,0.463,6.0,23.0,0.261,63.0,126.0,0.5,0.483,42.0,62.0,0.677,61.0,65.0,126.0,32.0,15.0,38.0,27.0,81.0,186.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mcgeeja01,2024,352.0,JaVale McGee,36.0,SAC,C,46.0,0.0,339.0,79.0,132.0,0.598,1.0,7.0,0.143,78.0,125.0,0.624,0.602,26.0,45.0,0.578,42.0,84.0,126.0,17.0,14.0,20.0,34.0,46.0,185.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
terryda01,2024,353.0,Dalen Terry,21.0,CHI,SG,59.0,2.0,681.0,69.0,157.0,0.439,17.0,74.0,0.23,52.0,83.0,0.627,0.494,25.0,43.0,0.581,29.0,84.0,113.0,81.0,27.0,18.0,32.0,81.0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
samanlu01,2024,354.0,Luka Šamanić,24.0,UTA,PF,43.0,7.0,404.0,60.0,158.0,0.38,13.0,64.0,0.203,47.0,94.0,0.5,0.421,44.0,56.0,0.786,22.0,80.0,102.0,19.0,5.0,7.0,28.0,32.0,177.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
biyombi01,2024,355.0,Bismack Biyombo,31.0,2TM,C,40.0,27.0,791.0,74.0,131.0,0.565,0.0,0.0,,74.0,131.0,0.565,0.565,26.0,54.0,0.481,62.0,147.0,209.0,53.0,11.0,37.0,42.0,89.0,174.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
biyombi01,2024,355.0,Bismack Biyombo,31.0,MEM,C,30.0,27.0,718.0,67.0,119.0,0.563,0.0,0.0,,67.0,119.0,0.563,0.563,22.0,46.0,0.478,57.0,134.0,191.0,51.0,10.0,34.0,38.0,82.0,156.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
biyombi01,2024,355.0,Bismack Biyombo,31.0,OKC,C,10.0,0.0,73.0,7.0,12.0,0.583,0.0,0.0,,7.0,12.0,0.583,0.583,4.0,8.0,0.5,5.0,13.0,18.0,2.0,1.0,3.0,4.0,7.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
councri01,2024,356.0,Ricky Council IV,22.0,PHI,SG,32.0,0.0,289.0,54.0,112.0,0.482,12.0,32.0,0.375,42.0,80.0,0.525,0.536,53.0,71.0,0.746,14.0,32.0,46.0,16.0,8.0,1.0,5.0,17.0,173.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gilyaja01,2024,357.0,Jacob Gilyard,25.0,2TM,PG,41.0,14.0,699.0,60.0,150.0,0.4,51.0,126.0,0.405,9.0,24.0,0.375,0.57,2.0,2.0,1.0,9.0,37.0,46.0,137.0,33.0,5.0,30.0,39.0,173.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gilyaja01,2024,357.0,Jacob Gilyard,25.0,MEM,PG,37.0,14.0,654.0,60.0,144.0,0.417,51.0,120.0,0.425,9.0,24.0,0.375,0.594,2.0,2.0,1.0,8.0,35.0,43.0,131.0,27.0,5.0,29.0,35.0,173.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gilyaja01,2024,357.0,Jacob Gilyard,25.0,BRK,PG,4.0,0.0,45.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,2.0,3.0,6.0,6.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
robinmi01,2024,358.0,Mitchell Robinson,25.0,NYK,C,31.0,21.0,768.0,73.0,127.0,0.575,0.0,0.0,,73.0,127.0,0.575,0.575,27.0,66.0,0.409,142.0,121.0,263.0,18.0,37.0,35.0,25.0,55.0,173.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,359.0,Trey Jemison,24.0,2TM,C,25.0,14.0,573.0,75.0,136.0,0.551,0.0,0.0,,75.0,136.0,0.551,0.551,21.0,25.0,0.84,64.0,70.0,134.0,27.0,12.0,28.0,34.0,69.0,171.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,359.0,Trey Jemison,24.0,WAS,C,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,359.0,Trey Jemison,24.0,MEM,C,23.0,14.0,572.0,75.0,136.0,0.551,0.0,0.0,,75.0,136.0,0.551,0.551,21.0,25.0,0.84,64.0,69.0,133.0,27.0,12.0,28.0,33.0,69.0,171.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mcdanja01,2024,360.0,Jalen McDaniels,26.0,TOR,SF,50.0,1.0,538.0,65.0,189.0,0.344,12.0,71.0,0.169,53.0,118.0,0.449,0.376,27.0,37.0,0.73,18.0,61.0,79.0,37.0,19.0,6.0,30.0,52.0,169.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baldwpa01,2024,361.0,Patrick Baldwin Jr.,21.0,WAS,SF,38.0,7.0,493.0,59.0,155.0,0.381,31.0,97.0,0.32,28.0,58.0,0.483,0.481,19.0,28.0,0.679,17.0,106.0,123.0,29.0,18.0,15.0,19.0,56.0,168.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bostobr01,2024,362.0,Brandon Boston Jr.,22.0,LAC,SF,32.0,0.0,345.0,65.0,161.0,0.404,14.0,52.0,0.269,51.0,109.0,0.468,0.447,23.0,33.0,0.697,19.0,33.0,52.0,13.0,11.0,8.0,24.0,40.0,167.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
quinole01,2024,363.0,Lester Quiñones,23.0,GSW,SG,37.0,0.0,394.0,56.0,141.0,0.397,32.0,88.0,0.364,24.0,53.0,0.453,0.511,20.0,29.0,0.69,21.0,51.0,72.0,36.0,6.0,2.0,17.0,44.0,164.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,364.0,Monte Morris,28.0,2TM,PG,33.0,0.0,476.0,62.0,153.0,0.405,27.0,70.0,0.386,35.0,83.0,0.422,0.493,13.0,19.0,0.684,7.0,50.0,57.0,69.0,19.0,9.0,7.0,14.0,164.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,364.0,Monte Morris,28.0,DET,PG,6.0,0.0,68.0,12.0,33.0,0.364,2.0,11.0,0.182,10.0,22.0,0.455,0.394,1.0,2.0,0.5,2.0,10.0,12.0,8.0,1.0,1.0,2.0,1.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,364.0,Monte Morris,28.0,MIN,PG,27.0,0.0,408.0,50.0,120.0,0.417,25.0,59.0,0.424,25.0,61.0,0.41,0.521,12.0,17.0,0.706,5.0,40.0,45.0,61.0,18.0,8.0,5.0,13.0,137.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2024,365.0,Jaden Springer,21.0,2TM,SG,49.0,2.0,507.0,59.0,148.0,0.399,10.0,48.0,0.208,49.0,100.0,0.49,0.432,35.0,42.0,0.833,33.0,45.0,78.0,44.0,36.0,15.0,34.0,66.0,163.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2024,365.0,Jaden Springer,21.0,PHI,SG,32.0,1.0,377.0,46.0,118.0,0.39,8.0,37.0,0.216,38.0,81.0,0.469,0.424,28.0,34.0,0.824,25.0,33.0,58.0,35.0,25.0,11.0,26.0,49.0,128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
