player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
prestja01,498.0,Jason Preston,24.0,UTA,PG,7.0,0.0,71.0,3.0,9.6,0.316,0.0,1.5,0.0,3.0,8.1,0.375,0.316,0.0,0.0,,3.0,5.6,8.6,8.1,1.0,0.5,1.0,1.5,6.1,
howarje01,499.0,Jett Howard,20.0,ORL,SF,18.0,0.0,67.0,5.4,16.1,0.333,3.8,13.4,0.28,1.6,2.7,0.6,0.45,1.1,2.1,0.5,0.5,3.2,3.8,3.2,1.1,1.1,1.6,2.1,15.6,
simmoko01,500.0,Kobi Simmons,26.0,TOR,PG,4.0,0.0,67.0,4.8,11.3,0.429,1.1,4.3,0.25,3.8,7.0,0.538,0.476,0.0,0.0,,0.5,3.2,3.8,6.4,3.2,1.1,0.5,2.7,10.7,
johnske08,501.0,Keyontae Johnson,23.0,OKC,SF,9.0,0.0,66.0,2.7,8.7,0.313,0.5,1.6,0.333,2.2,7.1,0.308,0.344,0.0,0.0,,2.2,3.3,5.5,2.2,0.5,0.0,2.2,2.7,6.0,
sanogad01,502.0,Adama Sanogo,21.0,CHI,PF,9.0,0.0,66.0,7.6,14.7,0.519,0.0,0.0,,7.6,14.7,0.519,0.519,4.4,6.5,0.667,10.4,9.3,19.6,0.0,0.5,0.0,2.7,2.7,19.6,
lopezro01,503.0,Robin Lopez,35.0,MIL,C,16.0,2.0,65.0,3.9,10.5,0.368,1.1,4.4,0.25,2.8,6.1,0.455,0.421,1.1,1.1,1.0,1.7,1.1,2.8,2.2,0.6,1.7,1.1,3.9,10.0,
baileam01,504.0,Amari Bailey,19.0,CHO,PG,10.0,0.0,65.0,4.4,13.3,0.333,0.6,4.4,0.125,3.9,8.9,0.438,0.354,3.3,3.9,0.857,3.3,1.7,5.0,3.9,1.7,0.0,2.2,1.1,12.7,
diabamo01,505.0,Moussa Diabaté,22.0,LAC,C,11.0,0.0,64.0,5.6,10.7,0.526,0.0,0.0,,5.6,10.7,0.526,0.526,5.1,7.9,0.643,8.4,5.1,13.5,2.3,2.8,0.6,1.1,2.3,16.3,
whiteja03,506.0,Jack White,26.0,MEM,SF,4.0,0.0,64.0,1.1,9.0,0.125,1.1,5.6,0.2,0.0,3.4,0.0,0.188,0.0,0.0,,2.3,4.5,6.8,0.6,2.3,0.6,1.1,1.7,3.4,
brownke03,507.0,Kendall Brown,20.0,IND,SG,15.0,0.0,63.0,4.6,8.6,0.533,0.0,1.1,0.0,4.6,7.4,0.615,0.533,2.9,4.6,0.625,1.7,1.1,2.9,2.9,0.0,0.0,1.1,5.1,12.0,
wainris01,508.0,Ish Wainright,29.0,2TM,SF,11.0,0.0,62.0,4.1,13.9,0.292,4.1,11.6,0.35,0.0,2.3,0.0,0.438,1.2,1.2,1.0,1.7,6.4,8.1,0.6,2.3,0.6,1.2,4.6,13.4,
wainris01,508.0,Ish Wainright,29.0,POR,SF,7.0,0.0,46.0,4.7,14.1,0.333,4.7,12.5,0.375,0.0,1.6,0.0,0.5,1.6,1.6,1.0,0.0,7.0,7.0,0.0,1.6,0.8,0.8,3.1,15.7,
wainris01,508.0,Ish Wainright,29.0,PHO,SF,4.0,0.0,16.0,2.3,13.5,0.167,2.3,9.0,0.25,0.0,4.5,0.0,0.25,0.0,0.0,,6.8,4.5,11.3,2.3,4.5,0.0,2.3,9.0,6.8,
johnske07,509.0,Keon Johnson,21.0,BRK,SG,5.0,0.0,61.0,4.7,12.4,0.381,2.4,5.9,0.4,2.4,6.5,0.364,0.476,6.5,7.1,0.917,1.8,2.4,4.1,1.8,1.8,0.6,3.0,3.0,18.3,
keybr01,510.0,Braxton Key,26.0,DEN,SF,20.0,0.0,60.0,4.2,10.2,0.412,1.2,3.0,0.4,3.0,7.2,0.417,0.471,3.6,4.8,0.75,1.8,9.0,10.8,5.4,1.2,0.6,0.6,3.0,13.2,
samueje01,511.0,Jermaine Samuels,25.0,HOU,SF,14.0,0.0,60.0,5.4,8.4,0.643,0.0,1.2,0.0,5.4,7.2,0.75,0.643,1.2,1.2,1.0,1.8,6.0,7.8,1.8,0.6,1.2,0.0,3.0,12.0,
castlco01,512.0,Colin Castleton,23.0,LAL,C,16.0,0.0,59.0,5.5,9.8,0.563,0.0,0.0,,5.5,9.8,0.563,0.563,3.7,3.7,1.0,3.7,3.7,7.3,1.8,1.2,0.0,1.8,6.7,14.6,
